symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
IBM,2018-11-26 00:00:00+00:00,119.56,120.25,118.06,118.37,5011130,92.7992010213,93.3347601439,91.634942059,91.8755555778,5241641,0.0,1.0
IBM,2018-11-27 00:00:00+00:00,120.03,120.04,118.37,118.38,4903771,93.1640021628,93.1717638892,91.8755555778,91.8833173043,5129344,0.0,1.0
IBM,2018-11-28 00:00:00+00:00,123.0,123.09,120.22,121.01,5104520,95.4692349081,95.5390904459,93.3114749647,93.9246513515,5339327,0.0,1.0
IBM,2018-11-29 00:00:00+00:00,121.48,123.12,121.4,122.44,5200113,94.289452493,95.5623756251,94.2273586817,95.0345782289,5439318,0.0,1.0
IBM,2018-11-30 00:00:00+00:00,124.27,124.69,121.48,121.66,7251590,96.4549741629,96.7809666723,94.289452493,94.4291635685,7585163,0.0,1.0
IBM,2018-12-03 00:00:00+00:00,125.31,126.59,124.36,125.67,5843112,97.2621937101,98.2556946912,96.5248297006,97.541615861,6111895,0.0,1.0
IBM,2018-12-04 00:00:00+00:00,121.6,124.92,121.33,124.49,6000697,94.38259321,96.9594863799,94.1730265968,96.625732144,6276729,0.0,1.0
IBM,2018-12-06 00:00:00+00:00,123.91,123.91,119.301,119.72,6938049,96.1755520119,96.1755520119,92.5981723071,92.9233886439,7257199,0.0,1.0
IBM,2018-12-07 00:00:00+00:00,119.34,124.05,118.87,123.9,7019616,92.6284430401,96.2842161817,92.2636418986,96.1677902855,7342518,0.0,1.0
IBM,2018-12-10 00:00:00+00:00,121.13,121.68,118.52,119.74,6549506,94.0177920685,94.4446870213,91.9919814741,92.9389120967,6850783,0.0,1.0
IBM,2018-12-11 00:00:00+00:00,120.89,123.81,120.0,123.25,5043081,93.8315106345,96.0979347478,93.1407169835,95.6632780685,5275062,0.0,1.0
IBM,2018-12-12 00:00:00+00:00,121.16,122.88,121.0,122.51,3560790,94.0410772477,95.3760941911,93.9168896251,95.0889103138,3724586,0.0,1.0
IBM,2018-12-13 00:00:00+00:00,120.73,121.79,120.17,121.26,3993597,93.7073230119,94.5300660119,93.2726663326,94.1186945119,4177302,0.0,1.0
IBM,2018-12-14 00:00:00+00:00,119.9,121.11,119.44,119.5,4554204,93.0630997194,94.0022686156,92.7060603043,92.7526306628,4763697,0.0,1.0
IBM,2018-12-17 00:00:00+00:00,116.1,119.78,115.07,119.07,7374476,90.1136436816,92.9699590024,89.3141858608,92.4188764269,7713701,0.0,1.0
IBM,2018-12-18 00:00:00+00:00,116.65,118.23,116.02,116.9,6290186,90.5405386344,91.766891408,90.0515498703,90.7345817948,6579534,0.0,1.0
IBM,2018-12-19 00:00:00+00:00,116.43,120.27,115.97,117.15,6979823,90.3697806533,93.3502835968,90.0127412382,90.9286249552,7300894,0.0,1.0
IBM,2018-12-20 00:00:00+00:00,113.02,116.45,111.7,115.7,8454350,87.7230319457,90.3853041061,86.6984840588,89.803174625,8843250,0.0,1.0
IBM,2018-12-21 00:00:00+00:00,110.94,115.28,110.44,112.5,10386453,86.1085928513,89.4771821155,85.7205065305,87.3194221721,10864229,0.0,1.0
IBM,2018-12-24 00:00:00+00:00,107.57,111.0,107.5,109.9,3821376,83.4928910493,86.1551632098,83.4385589644,85.3013733041,3997159,0.0,1.0
IBM,2018-12-26 00:00:00+00:00,111.39,111.39,105.94,108.0,6645794,86.45787054,86.45787054,82.2277296436,83.8266452852,6951500,0.0,1.0
IBM,2018-12-27 00:00:00+00:00,113.78,113.78,109.47,109.99,6045590,88.3129231532,88.3129231532,84.9676190682,85.3712288418,6323687,0.0,1.0
IBM,2018-12-28 00:00:00+00:00,113.03,114.8,112.5,114.22,5117533,87.7307936721,89.1046192476,87.3194221721,88.6544391155,5352939,0.0,1.0
IBM,2018-12-31 00:00:00+00:00,113.67,114.35,112.4201,113.33,4982755,88.2275441627,88.7553415589,87.257405978,87.9636454645,5211961,0.0,1.0
IBM,2019-01-02 00:00:00+00:00,115.21,115.98,111.69,112.01,4239924,89.4228500306,90.0205029646,86.6907223324,86.9390975777,4434960,0.0,1.0
IBM,2019-01-03 00:00:00+00:00,112.91,114.88,112.69,114.53,4346659,87.6376529551,89.1667130589,87.466894974,88.8950526344,4546605,0.0,1.0
IBM,2019-01-04 00:00:00+00:00,117.32,117.49,114.44,114.91,4477755,91.0605743042,91.1925236533,88.8251970966,89.1899982382,4683731,0.0,1.0
IBM,2019-01-07 00:00:00+00:00,118.15,118.83,116.67,117.5,3751204,91.7047975967,92.2325949929,90.5560620872,91.2002853797,3923759,0.0,1.0
IBM,2019-01-08 00:00:00+00:00,119.83,120.57,118.98,119.66,4763636,93.0087676345,93.5831353892,92.3490208892,92.8768182854,4982763,0.0,1.0
IBM,2019-01-09 00:00:00+00:00,120.69,121.4,119.87,120.91,3633663,93.6762761062,94.2273586817,93.0398145401,93.8470340873,3800811,0.0,1.0
IBM,2019-01-10 00:00:00+00:00,121.79,121.86,119.95,120.08,3909971,94.5300660119,94.5843980968,93.1019083515,93.2028107949,4089829,0.0,1.0
IBM,2019-01-11 00:00:00+00:00,121.46,121.62,120.2,121.58,3722370,94.2739290402,94.3981166628,93.2959515118,94.3670697572,3893599,0.0,1.0
IBM,2019-01-14 00:00:00+00:00,120.39,120.65,119.76,120.51,5228909,93.4434243137,93.6452292005,92.9544355496,93.5365650307,5469438,0.0,1.0
IBM,2019-01-15 00:00:00+00:00,121.73,121.93,120.82,120.96,3507719,94.4834956534,94.6387301817,93.7771785496,93.8858427194,3669074,0.0,1.0
IBM,2019-01-16 00:00:00+00:00,121.62,122.0,120.83,121.58,3841100,94.3981166628,94.6930622666,93.784940276,94.3670697572,4017790,0.0,1.0
IBM,2019-01-17 00:00:00+00:00,122.19,122.41,120.55,120.56,5029871,94.8405350685,95.0112930496,93.5676119364,93.5753736628,5261245,0.0,1.0
IBM,2019-01-18 00:00:00+00:00,123.82,124.72,122.71,123.27,6008509,96.1056964742,96.8042518516,95.2441448421,95.6788015213,6284900,0.0,1.0
IBM,2019-01-22 00:00:00+00:00,122.52,123.8,121.54,123.3,10052384,95.0966720402,96.0901730214,94.3360228515,95.7020867006,10514793,0.0,1.0
IBM,2019-01-23 00:00:00+00:00,132.89,135.0,130.31,131.37,22063666,103.1455823329,104.7833066065,101.1430569177,101.9657999177,23078594,0.0,1.0
IBM,2019-01-24 00:00:00+00:00,132.53,133.21,131.43,132.63,6322928,102.8661601819,103.3939575781,102.0123702762,102.9437774461,6613782,0.0,1.0
IBM,2019-01-25 00:00:00+00:00,133.97,134.44,132.43,132.87,5708500,103.9838487857,104.3486499272,102.7885429177,103.13005888,5971091,0.0,1.0
IBM,2019-01-28 00:00:00+00:00,134.27,134.81,132.58,133.1,5357736,104.2167005782,104.6358338046,102.904968814,103.3085785876,5604191,0.0,1.0
IBM,2019-01-29 00:00:00+00:00,134.33,135.41,133.6,134.29,5037129,104.2632709367,105.1015373895,103.6966649083,104.232224031,5268836,0.0,1.0
IBM,2019-01-30 00:00:00+00:00,134.38,135.03,133.25,134.0,4500919,104.3020795687,104.8065917857,103.4250044838,104.007133965,4707961,0.0,1.0
IBM,2019-01-31 00:00:00+00:00,134.42,134.72,133.74,134.45,4884031,104.3331264744,104.5659782669,103.8053290782,104.3564116536,5108696,0.0,1.0
IBM,2019-02-01 00:00:00+00:00,134.1,135.2,133.35,134.97,3806047,104.0847512291,104.9385411348,103.502621748,104.7600214272,3981125,0.0,1.0
IBM,2019-02-04 00:00:00+00:00,135.19,135.2,132.99,134.02,3966597,104.9307794084,104.9385411348,103.223199597,104.0226574178,4149060,0.0,1.0
IBM,2019-02-05 00:00:00+00:00,135.55,135.82,134.92,135.28,5398907,105.2102015593,105.4197681725,104.7212127952,105.0006349461,5647256,0.0,1.0
IBM,2019-02-06 00:00:00+00:00,136.32,136.65,135.17,135.22,4879670,105.8078544933,106.063991465,104.9152559555,104.9540645876,5104134,0.0,1.0
IBM,2019-02-07 00:00:00+00:00,133.19,134.47,132.12,133.55,4379439,104.5970251725,105.6022372171,103.756730729,104.8797410601,4580893,1.57,1.0
IBM,2019-02-08 00:00:00+00:00,133.71,133.71,132.19,132.34,3250074,105.0053925656,105.0053925656,103.8117032627,103.9295015491,3399577,0.0,1.0
IBM,2019-02-11 00:00:00+00:00,133.99,135.15,133.91,134.29,3095069,105.2252827004,106.1362561158,105.1624569476,105.4608792733,3237442,0.0,1.0
IBM,2019-02-12 00:00:00+00:00,136.05,136.2,134.86,135.15,3317161,106.8430458347,106.9608441212,105.908512762,106.1362561158,3469750,0.0,1.0
IBM,2019-02-13 00:00:00+00:00,137.52,137.92,136.41,136.92,4253042,107.9974690422,108.3115978061,107.1257617222,107.5262758962,4448681,0.0,1.0
IBM,2019-02-14 00:00:00+00:00,136.48,137.6,136.21,137.17,2789839,107.1807342559,108.0602947949,106.9686973403,107.7226063737,2918171,0.0,1.0
IBM,2019-02-15 00:00:00+00:00,138.03,138.19,137.39,137.58,3844062,108.3979832162,108.5236347217,107.8953771939,108.0445883567,4020888,0.0,1.0
IBM,2019-02-19 00:00:00+00:00,138.7,138.7,137.36,137.81,3385675,108.9241488958,108.9241488958,107.8718175366,108.225212396,3541416,0.0,1.0
IBM,2019-02-20 00:00:00+00:00,138.0,139.24,137.22,138.76,3801979,108.3744235589,109.3482227271,107.7618724692,108.9712682104,3976870,0.0,1.0
IBM,2019-02-21 00:00:00+00:00,137.84,138.35,137.35,137.82,2937467,108.2487720533,108.6492862273,107.8639643175,108.2330656151,3072590,0.0,1.0
IBM,2019-02-22 00:00:00+00:00,139.25,139.38,138.43,138.73,3113698,109.3560759462,109.4581677945,108.7121119801,108.9477085531,3256928,0.0,1.0
IBM,2019-02-25 00:00:00+00:00,139.46,140.47,139.32,140.0,3194161,109.5209935473,110.3141686762,109.4110484799,109.9450673786,3341092,0.0,1.0
IBM,2019-02-26 00:00:00+00:00,139.72,140.49,139.47,139.67,3060381,109.7251772438,110.3298751144,109.5288467664,109.6859111483,3201158,0.0,1.0
IBM,2019-02-27 00:00:00+00:00,139.17,139.57,138.4,139.25,2530968,109.2932501934,109.6073789573,108.6885523228,109.3560759462,2647392,0.0,1.0
IBM,2019-02-28 00:00:00+00:00,138.13,139.06,137.72,138.77,3457788,108.4765154072,109.2068647833,108.1545334241,108.9791214295,3616846,0.0,1.0
IBM,2019-03-01 00:00:00+00:00,139.2,140.04,138.64,139.31,3030044,109.3168098507,109.976480255,108.8770295812,109.4031952608,3169426,0.0,1.0
IBM,2019-03-04 00:00:00+00:00,138.43,140.08,137.17,139.99,3407217,108.7121119801,110.0078931314,107.7226063737,109.9372141595,3563948,0.0,1.0
IBM,2019-03-05 00:00:00+00:00,137.88,138.74,137.56,138.37,4250650,108.2801849297,108.9555617722,108.0288819185,108.6649926655,4446179,0.0,1.0
IBM,2019-03-06 00:00:00+00:00,136.98,138.39,136.72,138.12,2768256,107.5733952108,108.6806991037,107.3692115143,108.4686621881,2895595,0.0,1.0
IBM,2019-03-07 00:00:00+00:00,135.36,136.89,134.63,136.61,4358802,106.3011737169,107.5027162389,105.7278887227,107.2828261042,4559306,0.0,1.0
IBM,2019-03-08 00:00:00+00:00,135.09,135.24,133.58,134.21,3773722,106.0891368012,106.2069350877,104.9033007174,105.3980535206,3947313,0.0,1.0
IBM,2019-03-11 00:00:00+00:00,137.71,137.73,135.84,136.03,3939517,108.146680205,108.1623866432,106.6781282336,106.8273393965,4120734,0.0,1.0
IBM,2019-03-12 00:00:00+00:00,138.28,139.7,137.86,138.52,3954653,108.5943136936,109.7094708056,108.2644784915,108.782790952,4136567,0.0,1.0
IBM,2019-03-13 00:00:00+00:00,138.56,139.32,137.85,138.05,3173179,108.8142038284,109.4110484799,108.2566252724,108.4136896544,3319145,0.0,1.0
IBM,2019-03-14 00:00:00+00:00,138.79,138.94,138.06,138.51,2738790,108.9948278677,109.1126261541,108.4215428735,108.7749377329,2864774,0.0,1.0
IBM,2019-03-15 00:00:00+00:00,139.43,140.33,139.23,139.37,7153687,109.49743389,110.2042236088,109.340369508,109.4503145754,7482756,0.0,1.0
IBM,2019-03-18 00:00:00+00:00,140.21,140.37,138.72,139.83,3268510,110.1099849796,110.2356364852,108.939855334,109.8115626539,3418861,0.0,1.0
IBM,2019-03-19 00:00:00+00:00,140.49,141.7,140.0,140.96,3482336,110.3298751144,111.2801146253,109.9450673786,110.698976412,3642523,0.0,1.0
IBM,2019-03-20 00:00:00+00:00,139.6,140.7,138.98,140.53,3649455,109.6309386146,110.4947927155,109.1440390305,110.3612879908,3817329,0.0,1.0
IBM,2019-03-21 00:00:00+00:00,141.44,142.12,138.88,139.1,3605420,111.0759309287,111.6099498274,109.0655068395,109.2382776597,3771269,0.0,1.0
IBM,2019-03-22 00:00:00+00:00,139.45,141.44,138.9,140.97,3877616,109.5131403282,111.0759309287,109.0812132777,110.7068296311,4055986,0.0,1.0
IBM,2019-03-25 00:00:00+00:00,139.18,139.91,138.35,139.06,2839766,109.3011034125,109.8743884067,108.6492862273,109.2068647833,2970395,0.0,1.0
IBM,2019-03-26 00:00:00+00:00,140.22,141.02,139.42,139.93,2553708,110.1178381987,110.7460957266,109.4895806709,109.8900948449,2671178,0.0,1.0
IBM,2019-03-27 00:00:00+00:00,139.24,140.49,138.4,140.41,3098233,109.3482227271,110.3298751144,108.6885523228,110.2670493616,3240751,0.0,1.0
IBM,2019-03-28 00:00:00+00:00,139.92,140.44,139.1,139.91,2663884,109.8822416258,110.2906090189,109.2382776597,109.8743884067,2786422,0.0,1.0
IBM,2019-03-29 00:00:00+00:00,141.1,141.22,140.15,140.5,3101454,110.8089214794,110.9031601086,110.062865665,110.3377283335,3244120,0.0,1.0
IBM,2019-04-01 00:00:00+00:00,143.3,143.41,141.51,141.51,3984250,112.5366296811,112.6230150911,111.1309034624,111.1309034624,4167525,0.0,1.0
IBM,2019-04-02 00:00:00+00:00,143.0,143.95,142.6,143.35,2404920,112.3010331081,113.0470889225,111.9869043442,112.5758957766,2515546,0.0,1.0
IBM,2019-04-03 00:00:00+00:00,143.63,144.22,143.01,143.65,2681645,112.7957859113,113.2591258381,112.3088863272,112.8114923495,2805000,0.0,1.0
IBM,2019-04-04 00:00:00+00:00,142.78,144.14,142.54,143.62,2771462,112.1282622879,113.1963000853,111.9397850296,112.7879326922,2898949,0.0,1.0
IBM,2019-04-05 00:00:00+00:00,143.28,143.5,142.46,143.29,2731985,112.5209232429,112.693694063,111.8769592768,112.528776462,2857656,0.0,1.0
IBM,2019-04-08 00:00:00+00:00,143.39,143.42,142.87,143.02,2118228,112.607308653,112.6308683102,112.1989412598,112.3167395463,2215666,0.0,1.0
IBM,2019-04-09 00:00:00+00:00,142.11,142.95,141.84,142.66,3038460,111.6020966083,112.2617670126,111.3900596927,112.0340236588,3178229,0.0,1.0
IBM,2019-04-10 00:00:00+00:00,143.02,143.5,141.98,142.2,2678310,112.3167395463,112.693694063,111.5000047601,111.6727755802,2801512,0.0,1.0
IBM,2019-04-11 00:00:00+00:00,143.78,144.11,143.03,143.8,2941985,112.9135841978,113.172740428,112.3245927654,112.929290636,3077316,0.0,1.0
IBM,2019-04-12 00:00:00+00:00,144.35,144.44,143.7,144.26,2898899,113.3612176864,113.4318966583,112.850758445,113.2905387145,3032248,0.0,1.0
IBM,2019-04-15 00:00:00+00:00,143.9,144.46,143.27,144.4,3603158,113.007822827,113.4476030965,112.5130700238,113.4004837819,3768903,0.0,1.0
IBM,2019-04-16 00:00:00+00:00,145.14,145.39,144.02,144.4,6301671,113.9816219952,114.1779524726,113.1020614562,113.4004837819,6591547,0.0,1.0
IBM,2019-04-17 00:00:00+00:00,139.11,141.98,136.26,137.37,12525693,109.2461308788,111.5000047601,107.0079634357,107.8796707557,13101874,0.0,1.0
IBM,2019-04-18 00:00:00+00:00,140.33,140.49,138.7,139.0,4960015,110.2042236088,110.3298751144,108.9241488958,109.1597454687,5188175,0.0,1.0
IBM,2019-04-22 00:00:00+00:00,138.89,140.56,138.48,139.42,4494333,109.0733600586,110.3848476481,108.7513780756,109.4895806709,4701072,0.0,1.0
IBM,2019-04-23 00:00:00+00:00,140.44,140.92,138.94,139.15,4462240,110.2906090189,110.6675635356,109.1126261541,109.2775437552,4667503,0.0,1.0
IBM,2019-04-24 00:00:00+00:00,139.95,141.31,139.78,140.6,2774867,109.9058012831,110.9738390805,109.7722965584,110.4162605245,2902510,0.0,1.0
IBM,2019-04-25 00:00:00+00:00,138.63,139.75,137.71,139.7,2910113,108.8691763621,109.7487369011,108.146680205,109.7094708056,3043978,0.0,1.0
IBM,2019-04-26 00:00:00+00:00,139.44,139.89,138.81,139.34,2319834,109.5052871091,109.8586819685,109.0105343059,109.4267549181,2426546,0.0,1.0
IBM,2019-04-29 00:00:00+00:00,139.05,139.63,138.81,139.15,2958333,109.1990115642,109.6544982719,109.0105343059,109.2775437552,3094416,0.0,1.0
IBM,2019-04-30 00:00:00+00:00,140.27,140.44,138.68,139.11,4638828,110.1571042942,110.2906090189,108.9084424576,109.2461308788,4852214,0.0,1.0
IBM,2019-05-01 00:00:00+00:00,140.56,141.81,140.17,140.55,3053683,110.3848476481,111.3665000354,110.0785721032,110.376994429,3194152,0.0,1.0
IBM,2019-05-02 00:00:00+00:00,139.59,141.28,139.41,140.5,3541352,109.6230853955,110.9502794232,109.4817274518,110.3377283335,3704254,0.0,1.0
IBM,2019-05-03 00:00:00+00:00,140.25,141.0,139.63,139.7,2580034,110.141397856,110.7303892884,109.6544982719,109.7094708056,2698715,0.0,1.0
IBM,2019-05-06 00:00:00+00:00,140.38,140.69,137.9,138.3,2793655,110.2434897043,110.4869394964,108.2958913679,108.6100201318,2922163,0.0,1.0
IBM,2019-05-07 00:00:00+00:00,137.64,139.51,136.19,139.15,4726771,108.0917076713,109.5602596427,106.9529909021,109.2775437552,4944202,0.0,1.0
IBM,2019-05-08 00:00:00+00:00,138.0,138.7,137.13,137.77,3818909,108.3744235589,108.9241488958,107.6911934973,108.1937995196,3994578,0.0,1.0
IBM,2019-05-09 00:00:00+00:00,135.34,135.58,133.03,134.89,4192942,107.5576887726,107.7484220762,105.7218807258,107.2000638284,4385817,1.62,1.0
IBM,2019-05-10 00:00:00+00:00,135.32,135.75,132.42,134.88,3977686,107.5417943307,107.8835248329,105.2371002458,107.1921166075,4160659,0.0,1.0
IBM,2019-05-13 00:00:00+00:00,131.42,133.57,130.96,133.28,4958021,104.4423781476,106.1510306588,104.0768059824,105.9205612503,5186089,0.0,1.0
IBM,2019-05-14 00:00:00+00:00,133.31,134.32,131.68,131.82,3280374,105.9444029133,106.7470722325,104.6490058932,104.7602669869,3431271,0.0,1.0
IBM,2019-05-15 00:00:00+00:00,134.4,134.59,132.37,132.59,2551009,106.8106500003,106.961647199,105.1973641409,105.3722030025,2668355,0.0,1.0
IBM,2019-05-16 00:00:00+00:00,135.88,136.11,134.64,134.74,3017472,107.9868387057,108.1696247883,107.0013833039,107.0808555137,3156275,0.0,1.0
IBM,2019-05-17 00:00:00+00:00,134.32,135.41,133.94,134.68,2619135,106.7470722325,107.6133193195,106.4450778351,107.0331721878,2739615,0.0,1.0
IBM,2019-05-20 00:00:00+00:00,135.12,135.43,132.93,133.53,3264649,107.382849911,107.6292137615,105.6424085159,106.1192417749,3414822,0.0,1.0
IBM,2019-05-21 00:00:00+00:00,136.45,137.06,135.79,136.12,2503504,108.4398303017,108.9246107816,107.9153137168,108.1775720092,2618665,0.0,1.0
IBM,2019-05-22 00:00:00+00:00,136.35,136.75,135.71,136.0,1849821,108.3603580918,108.6782469311,107.851735949,108.0822053575,1934912,0.0,1.0
IBM,2019-05-23 00:00:00+00:00,132.39,135.13,130.44,135.13,5343437,105.2132585829,107.390797132,103.6635504914,107.390797132,5589235,0.0,1.0
IBM,2019-05-24 00:00:00+00:00,132.28,134.25,131.59,133.53,2596121,105.1258391521,106.6914416856,104.5774809043,106.1192417749,2715542,0.0,1.0
IBM,2019-05-28 00:00:00+00:00,130.46,132.64,130.27,132.13,4909121,103.6794449333,105.4119391075,103.5284477347,105.0066308374,5134940,0.0,1.0
IBM,2019-05-29 00:00:00+00:00,129.69,130.28,128.32,130.0,3678978,103.0675089177,103.5363949557,101.9787396432,103.3138727682,3848210,0.0,1.0
IBM,2019-05-30 00:00:00+00:00,129.57,129.97,128.93,129.74,2741880,102.9721422659,103.2900311052,102.4635201231,103.1072450226,2868006,0.0,1.0
IBM,2019-05-31 00:00:00+00:00,126.99,128.44,126.85,128.44,3539343,100.9217592525,102.0741062949,100.8104981588,102.0741062949,3702152,0.0,1.0
IBM,2019-06-03 00:00:00+00:00,128.27,128.56,127.06,127.1,4267080,101.9390035382,102.1694729467,100.9773897994,101.0091786833,4463365,0.0,1.0
IBM,2019-06-04 00:00:00+00:00,132.69,132.74,129.09,129.56,3913535,105.4516752124,105.4914113173,102.5906756588,102.9641950449,4093557,0.0,1.0
IBM,2019-06-05 00:00:00+00:00,131.49,133.61,130.47,133.38,3161584,104.4980086945,106.1828195427,103.6873921543,106.0000334601,3307016,0.0,1.0
IBM,2019-06-06 00:00:00+00:00,132.22,132.65,130.9,132.19,2298248,105.0781558262,105.4198863284,104.0291226566,105.0543141633,2403967,0.0,1.0
IBM,2019-06-07 00:00:00+00:00,133.31,134.72,132.21,132.47,2553398,105.9444029133,107.0649610717,105.0702086052,105.2768363508,2670854,0.0,1.0
IBM,2019-06-10 00:00:00+00:00,134.74,135.35,133.91,134.38,2911327,107.0808555137,107.5656359936,106.4212361722,106.7947555583,3045248,0.0,1.0
IBM,2019-06-11 00:00:00+00:00,135.95,136.46,135.05,135.32,3407345,108.0424692525,108.4477775226,107.3272193642,107.5417943307,3564082,0.0,1.0
IBM,2019-06-12 00:00:00+00:00,134.87,135.94,134.41,135.56,2254741,107.1841693865,108.0345220316,106.8185972213,107.7325276342,2358459,0.0,1.0
IBM,2019-06-13 00:00:00+00:00,135.76,136.27,135.09,135.13,2955419,107.8914720539,108.296780324,107.3590082481,107.390797132,3091368,0.0,1.0
IBM,2019-06-14 00:00:00+00:00,135.15,135.88,134.43,135.44,2193367,107.406691574,107.9868387057,106.8344916633,107.6371609825,2294261,0.0,1.0
IBM,2019-06-17 00:00:00+00:00,134.95,136.03,134.7,135.39,2194129,107.2477471543,108.1060470204,107.0490666298,107.5974248775,2295058,0.0,1.0
IBM,2019-06-18 00:00:00+00:00,136.38,137.19,135.2,135.2,2914698,108.3841997548,109.0279246543,107.4464276789,107.4464276789,3048774,0.0,1.0
IBM,2019-06-19 00:00:00+00:00,137.08,138.36,136.24,136.43,2382520,108.9405052235,109.9577495092,108.272938661,108.4239358597,2492115,0.0,1.0
IBM,2019-06-20 00:00:00+00:00,138.85,139.54,138.2,138.93,3071017,110.3471633374,110.8955215851,109.8305939735,110.4107411052,3212283,0.0,1.0
IBM,2019-06-21 00:00:00+00:00,139.2,139.54,138.39,138.44,5288759,110.6253160718,110.8955215851,109.9815911722,110.0213272771,5532041,0.0,1.0
IBM,2019-06-24 00:00:00+00:00,139.35,140.15,139.05,139.2,2186137,110.7445243865,111.3803020651,110.506107757,110.6253160718,2286699,0.0,1.0
IBM,2019-06-25 00:00:00+00:00,138.36,139.55,138.13,139.46,2801251,109.9577495092,110.9034688061,109.7749634267,110.8319438173,2930108,0.0,1.0
IBM,2019-06-26 00:00:00+00:00,138.52,139.68,138.41,138.87,2284567,110.084905045,111.0067826789,109.9974856142,110.3630577793,2389657,0.0,1.0
IBM,2019-06-27 00:00:00+00:00,138.52,139.3,137.95,138.72,2149824,110.084905045,110.7047882816,109.631913449,110.2438494646,2248715,0.0,1.0
IBM,2019-06-28 00:00:00+00:00,137.9,139.14,137.84,138.57,6154039,109.5921773441,110.5776327459,109.5444940182,110.1246411499,6437124,0.0,1.0
IBM,2019-07-01 00:00:00+00:00,139.88,141.49,139.28,139.6,3387184,111.1657270985,112.4452296767,110.6888938396,110.943204911,3542994,0.0,1.0
IBM,2019-07-02 00:00:00+00:00,140.22,140.43,139.47,139.75,2410092,111.4359326119,111.6028242526,110.8398910383,111.0624132258,2520956,0.0,1.0
IBM,2019-07-03 00:00:00+00:00,141.54,141.82,140.43,140.72,1930361,112.4849657816,112.7074879691,111.6028242526,111.833293661,2019157,0.0,1.0
IBM,2019-07-05 00:00:00+00:00,141.38,141.49,139.91,140.87,2135085,112.3578102459,112.4452296767,111.1895687615,111.9525019758,2233298,0.0,1.0
IBM,2019-07-08 00:00:00+00:00,140.57,141.29,140.27,141.05,2395487,111.7140853463,112.286285257,111.4756687168,112.0955519535,2505679,0.0,1.0
IBM,2019-07-09 00:00:00+00:00,139.33,140.99,139.13,140.61,3365227,110.7286299445,112.0478686276,110.5696855249,111.7458742302,3520027,0.0,1.0
IBM,2019-07-10 00:00:00+00:00,140.47,141.91,139.79,140.0,2513931,111.6346131365,112.7790129579,111.0942021097,111.2610937503,2629571,0.0,1.0
IBM,2019-07-11 00:00:00+00:00,141.24,141.58,140.3,140.79,2133327,112.2465491521,112.5167546655,111.4995103798,111.8889242079,2231460,0.0,1.0
IBM,2019-07-12 00:00:00+00:00,142.74,142.92,141.66,141.92,2786276,113.4386322994,113.5816822771,112.5803324334,112.7869601789,2914444,0.0,1.0
IBM,2019-07-15 00:00:00+00:00,143.32,143.51,142.12,142.89,2368309,113.8995711164,114.0505683151,112.9459045985,113.5578406142,2477251,0.0,1.0
IBM,2019-07-16 00:00:00+00:00,143.53,144.04,143.02,143.17,3474688,114.066462757,114.4717710271,113.6611544869,113.7803628017,3634523,0.0,1.0
IBM,2019-07-17 00:00:00+00:00,143.07,143.8,141.95,143.61,6064265,113.7008905919,114.2810377235,112.8108018418,114.1300405249,6343221,0.0,1.0
IBM,2019-07-18 00:00:00+00:00,149.63,150.31,142.2,142.5,12695387,118.9142675562,119.4546785829,113.0094823664,113.2478989959,13279374,0.0,1.0
IBM,2019-07-19 00:00:00+00:00,149.68,151.58,149.55,149.96,7290678,118.9540036611,120.4639756477,118.8506897883,119.1765258486,7626049,0.0,1.0
IBM,2019-07-22 00:00:00+00:00,149.74,151.94,149.7,150.16,4093239,119.001686987,120.750075603,118.969898103,119.3354702682,4281527,0.0,1.0
IBM,2019-07-23 00:00:00+00:00,150.38,150.72,148.38,150.57,3742204,119.5103091298,119.7805146432,117.9208649334,119.6613063285,3914345,0.0,1.0
IBM,2019-07-24 00:00:00+00:00,150.03,151.45,149.2,150.12,2952435,119.2321563954,120.3606617749,118.5725370539,119.3036813843,3088247,0.0,1.0
IBM,2019-07-25 00:00:00+00:00,150.39,150.62,148.61,149.82,3102113,119.5182563508,119.7010424334,118.103651016,119.0652647548,3244810,0.0,1.0
IBM,2019-07-26 00:00:00+00:00,151.36,151.41,150.1,151.0,2904494,120.2891367861,120.328872891,119.2877869423,120.0030368307,3038100,0.0,1.0
IBM,2019-07-29 00:00:00+00:00,150.88,151.48,150.32,151.11,2075528,119.9076701789,120.3845034379,119.4626258039,120.0904562615,2171002,0.0,1.0
IBM,2019-07-30 00:00:00+00:00,149.77,150.4,149.22,150.0,2632726,119.0255286499,119.5262035718,118.5884314959,119.2083147325,2753831,0.0,1.0
IBM,2019-07-31 00:00:00+00:00,148.24,150.18,146.39,149.7,3722907,117.8096038396,119.3513647102,116.3393679579,118.969898103,3894160,0.0,1.0
IBM,2019-08-01 00:00:00+00:00,150.32,152.82,148.5,148.9,6344006,119.4626258039,121.4494310495,118.0162315852,118.3341204245,6635830,0.0,1.0
IBM,2019-08-02 00:00:00+00:00,147.25,152.95,145.59,149.03,8101720,117.0228289624,121.5527449222,115.7035902794,118.4374342972,8474399,0.0,1.0
